BOM Code,Machine Model / Assembly Name,Version,Sub-Assembly Block,Item / Part Code,Old Item Code,Item Description,Category,BOM Qty Per Machine,Unit,Lead Time Days,Scrap %,Estimated Assembly Hours
BOM-GEC-0029,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],Rev 1.0,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],7240097075,J-10208,GUIDE RING - 75 X 80 X 9.7,BO,2.0,NOS,10,0,2.5
BOM-GEC-0029,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],Rev 1.0,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],7260012075,J-10057,ROD SEAL - 75 X 85 X 12,BO,2.0,NOS,7,0,2.5
BOM-GEC-0029,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],Rev 1.0,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],7270053075,J-10008,PU WIPER SEAL - 75 X 83.2 X 5.3/7,BO,2.0,NOS,7,0,2.5
BOM-GEC-0029,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],Rev 1.0,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],7290004065,J-10108,O RING - 65 X 4 (O RING- 69.44X3.53),BO,2.0,NOS,10,0,2.5
BOM-GEC-0029,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],Rev 1.0,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],7290006150,J-10117,O RING - 150 X 6 (O RING-151.77 X5.33),BO,4.0,NOS,10,0,2.5
BOM-GEC-0029,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],Rev 1.0,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],7000102500,-,FASTENER KIT BEARING HOUSING ASSY - 1520,BO,1.0,SET,14,0,2.5
BOM-GEC-0029,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],Rev 1.0,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],4110026300,A-10029,BEARING HOUSING - 1520,MC,1.0,NOS,15,0,2.5
BOM-GEC-0029,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],Rev 1.0,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],4110026400,A-10042,SCREW DRIVE SHAFT - 1520,MC,1.0,NOS,5,0,2.5
BOM-GEC-0029,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],Rev 1.0,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],4110026500,A-10079,DRIVE SHAFT OIL SEAL FLANGE - 1520,MC,1.0,NOS,7,0,2.5
BOM-GEC-0029,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],Rev 1.0,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],4020101400,A-10037,DRIVE SHAFT NUT - 1520 (M90 X 4),MC,1.0,NOS,5,0,2.5
BOM-GEC-0029,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],Rev 1.0,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],4020101500,A-10033,DRIVE SHAFT CHECK NUT - 1520 (M90 X 4),MC,1.0,NOS,5,0,2.5
BOM-GEC-0029,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],Rev 1.0,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],7220100300,G-10058,DU BUSH - 70 X 75 X 70 LG,BO,4.0,NOS,10,0,2.5
BOM-GEC-0029,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],Rev 1.0,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],7280115140,J-10454,RADIAL OIL SEAL - 115 X 140 X 12,BO,1.0,NOS,7,0,2.5
BOM-GEC-0029,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],Rev 1.0,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],7200100500,G-10205,TAPER ROLLER BEARING-32220,BO,1.0,NOS,10,0,2.5
BOM-GEC-0029,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],Rev 1.0,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],7200100300,G-10203,TAPER ROLLER BEARING-32218,BO,1.0,NOS,10,0,2.5
BOM-GEC-0029,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],Rev 1.0,(B-10029) GUIDE ROD TYPE INJECTION UNIT-1520 [1000210500],6110100700,-,TORQUE PISTON MOTOR TMDG 8-800B,BO,1.0,NOS,14,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],2000211300,B-10082,BARREL PLATE ASSY - 2350 (STOCK-315),SA,1.0,SET,14,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],2000211400,B-10087,BEARING HOUSING ASSY - 2350,SA,1.0,SET,14,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],2000211500,B-10071,NOZZLE CYLINDER ASSY - (STOCK-500),SA,2.0,SET,14,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],7000102600,-,FASTENER KIT INJECTION UNIT - 2350,BO,1.0,SET,14,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],4020100200,A-10090,TIE BAR NUT M70 X 3 - 110 TON TOGGLE,MC,2.0,NOS,5,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],4110020300,A-10012,INJECTION GUIDE ROD SUPPORT Ø70 - 905,MC,2.0,NOS,15,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],4110028500,A-10019,INJECTION GUIDE ROD Ø70 - 2350,MC,2.0,NOS,15,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],4110028600,A-10085,INJECTION CYLINDER ROD NUT RETAINER - 2350,MC,2.0,NOS,5,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],7000102700,-,FASTENER KIT BARREL PLATE ASSY - 2350,BO,1.0,SET,14,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],4110028700,A-10025,BARREL PLATE - 2350 (STOCK-315),MC,1.0,NOS,15,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],4110028800,A-10114,INJECTION CYLINDER FRONT CAP - 1520,MC,2.0,NOS,15,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],4110028900,A-10108,INJECTION CYLINDER END CAP - 1520,MC,2.0,NOS,15,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],4110029000,A-10096,INJECTION CYLINDER ROD - 1520,MC,2.0,NOS,15,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],4110029100,A-10102,INJECTION PISTON Ø190 - 1520,MC,2.0,NOS,15,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],4110029200,A-10316,HYDRAULIC ROD BUSH - Ø80,MC,2.0,NOS,15,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],7220100300,G-10058,DU BUSH - 70 X 75 X 70 LG,BO,4.0,NOS,10,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],7230081190,J-10312,GLIDE RING - 190 X 169 X 8.1,BO,2.0,NOS,10,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],7240015185,J-10220,GUIDE RING - 185 X 190 X 15,BO,4.0,NOS,10,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],7240015080,J-10213,GUIDE RING - 80 X 85 X 15,BO,4.0,NOS,10,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],7240097080,J-10209,GUIDE RING - 80 X 85 X 9.7,BO,2.0,NOS,10,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],7260114080,J-10058,ROD SEAL - 80 X 95 X 11.4,BO,2.0,NOS,7,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],7270053080,J-10009,PU WIPER SEAL - 80 X 88.6 X 5.3/7,BO,2.0,NOS,7,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],7290004070,J-10109,O RING - 70 X 4 (O RING- 72.62X3.53),BO,2.0,NOS,10,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],7290006175,J-10118,O RING - 175 X 6 (O RING-177.17 X5.33),BO,4.0,NOS,10,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],7000102800,-,FASTENER KIT BEARING HOUSING ASSY - 2350,BO,1.0,SET,14,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],4110029300,A-10030,BEARING HOUSING - 2350,MC,1.0,NOS,15,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],4110029400,A-10043,SCREW DRIVE SHAFT - 2350,MC,1.0,NOS,5,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],4110029500,A-10080,DRIVE SHAFT OIL SEAL FLANGE - 2350,MC,1.0,NOS,7,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],4020101600,A-10038,DRIVE SHAFT NUT - 2350 (M110 X 4),MC,1.0,NOS,5,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],4020101700,A-10034,DRIVE SHAFT CHECK NUT - 2350 (M110 X 4),MC,1.0,NOS,5,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],7220100300,G-10058,DU BUSH - 70 X 75 X 70 LG,BO,4.0,NOS,10,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],7280145175,J-10455,RADIAL OIL SEAL - 145 X 175 X 12,BO,1.0,NOS,7,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],7200100600,G-10206,TAPER ROLLER BEARING-32222,BO,1.0,NOS,10,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],7200100700,G-10207,TAPER ROLLER BEARING-32226,BO,1.0,NOS,10,0,2.5
BOM-GEC-0030,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],Rev 1.0,(B-10031) GUIDE ROD TYPE INJECTION UNIT - 2350 [1000210600],,-,,BO,1.0,NOS,10,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110003800,A-10401,BARREL Ø30 - 280,MC,1.0,NOS,15,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110003900,A-10419,SCREW Ø30 - 280,MC,1.0,NOS,5,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110004300,A-10437,BARREL ADAPT Ø30 - 280,MC,1.0,NOS,15,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110004000,A-10455,SCREW TIP - 30,MC,1.0,NOS,5,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110004100,A-10464,SLIDER - 30,MC,1.0,NOS,15,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110004200,A-10472,SLIDER SEAT - 30,MC,1.0,NOS,15,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110004400,A-10941,NOZZLE TIP LONG - M30 X 2P X 115LG,MC,1.0,NOS,15,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4020101800,A-10364,BARREL NUT M70 X 3P - 280,MC,1.0,NOS,5,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4020101900,A-10370,BARREL CHECKNUT M70 X 3P - 280,MC,1.0,NOS,5,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110004500,A-10060,SPLIT COLLAR - 30,MC,1.0,NOS,15,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110004600,A-10044,FEED SCREW COUPLING - 30,MC,1.0,NOS,5,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110004700,A-10790,SCREW KEY - 280,MC,1.0,NOS,5,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],3131000100,A-10046,HYD MOTOR PROX SENSOR MTG - 280,LC,1.0,NOS,14,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110004800,A-10053,BARREL LOCK PIN,MC,1.0,NOS,5,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110004900,A-10402,BARREL Ø35 - 280,MC,1.0,NOS,15,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110005000,A-10420,SCREW Ø35 - 280,MC,1.0,NOS,5,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110005100,A-10438,BARREL ADAPT Ø35 - 280,MC,1.0,NOS,15,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110005200,A-10456,SCREW TIP - 35,MC,1.0,NOS,5,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110005300,A-10465,SLIDER - 35,MC,1.0,NOS,15,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110005400,A-10473,SLIDER SEAT - 35,MC,1.0,NOS,15,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110004400,A-10941,NOZZLE TIP LONG - M30 X 2P X 115LG,MC,1.0,NOS,15,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4020101800,A-10364,BARREL NUT M70 X 3P - 280,MC,1.0,NOS,5,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4020101900,A-10370,BARREL CHECKNUT M70 X 3P - 280,MC,1.0,NOS,5,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110004500,A-10060,SPLIT COLLAR - 30,MC,1.0,NOS,15,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110004600,A-10044,FEED SCREW COUPLING - 30,MC,1.0,NOS,5,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110004700,A-10790,SCREW KEY - 280,MC,1.0,NOS,5,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],3131000100,A-10046,HYD MOTOR PROX SENSOR MTG - 280,LC,1.0,NOS,14,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110004800,A-10053,BARREL LOCK PIN,MC,1.0,NOS,5,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110005500,A-10403,BARREL Ø40 - 280,MC,1.0,NOS,15,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110005600,A-10421,SCREW Ø40 - 280,MC,1.0,NOS,5,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110005700,A-10439,BARREL ADAPT Ø40 - 280,MC,1.0,NOS,15,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110005800,A-10457,SCREW TIP - 40,MC,1.0,NOS,5,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110005900,A-10466,SLIDER - 40,MC,1.0,NOS,15,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110006000,A-10474,SLIDER SEAT - 40,MC,1.0,NOS,15,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110004400,A-10941,NOZZLE TIP LONG - M30 X 2P X 115LG,MC,1.0,NOS,15,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4020101800,A-10364,BARREL NUT M70 X 3P - 280,MC,1.0,NOS,5,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4020101900,A-10370,BARREL CHECKNUT M70 X 3P - 280,MC,1.0,NOS,5,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110006100,A-10067,SPLIT COLLAR - 35,MC,1.0,NOS,15,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110006200,A-10045,FEED SCREW COUPLING - 35,MC,1.0,NOS,5,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110004700,A-10790,SCREW KEY - 280,MC,1.0,NOS,5,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],3131000100,A-10046,HYD MOTOR PROX SENSOR MTG - 280,LC,1.0,NOS,14,0,2.5
BOM-GEC-0031,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],Rev 1.0,(B-10001) SCREW BARREL ASSY - 30-280 [2000300100],4110004800,A-10053,BARREL LOCK PIN,MC,1.0,NOS,5,0,2.5
BOM-GEC-0032,(B-10004) SCREW BARREL ASSY - 35-420 [2000301000],Rev 1.0,(B-10004) SCREW BARREL ASSY - 35-420 [2000301000],4110011100,A-10404,BARREL Ø35 - 420,MC,1.0,NOS,15,0,2.5
BOM-GEC-0032,(B-10004) SCREW BARREL ASSY - 35-420 [2000301000],Rev 1.0,(B-10004) SCREW BARREL ASSY - 35-420 [2000301000],4110011200,A-10422,SCREW Ø35 - 420,MC,1.0,NOS,5,0,2.5
BOM-GEC-0032,(B-10004) SCREW BARREL ASSY - 35-420 [2000301000],Rev 1.0,(B-10004) SCREW BARREL ASSY - 35-420 [2000301000],4110011300,A-10440,BARREL ADAPT Ø35 - 420,MC,1.0,NOS,15,0,2.5
BOM-GEC-0032,(B-10004) SCREW BARREL ASSY - 35-420 [2000301000],Rev 1.0,(B-10004) SCREW BARREL ASSY - 35-420 [2000301000],4110005200,A-10456,SCREW TIP - 35,MC,1.0,NOS,5,0,2.5
BOM-GEC-0032,(B-10004) SCREW BARREL ASSY - 35-420 [2000301000],Rev 1.0,(B-10004) SCREW BARREL ASSY - 35-420 [2000301000],4110005300,A-10465,SLIDER - 35,MC,1.0,NOS,15,0,2.5
BOM-GEC-0032,(B-10004) SCREW BARREL ASSY - 35-420 [2000301000],Rev 1.0,(B-10004) SCREW BARREL ASSY - 35-420 [2000301000],4110005400,A-10473,SLIDER SEAT - 35,MC,1.0,NOS,15,0,2.5
BOM-GEC-0032,(B-10004) SCREW BARREL ASSY - 35-420 [2000301000],Rev 1.0,(B-10004) SCREW BARREL ASSY - 35-420 [2000301000],4110004400,A-10941,NOZZLE TIP LONG - M30 X 2P X 115LG,MC,1.0,NOS,15,0,2.5
BOM-GEC-0032,(B-10004) SCREW BARREL ASSY - 35-420 [2000301000],Rev 1.0,(B-10004) SCREW BARREL ASSY - 35-420 [2000301000],4020102000,A-10363,BARREL NUT M80 X 3P - 420,MC,1.0,NOS,5,0,2.5
BOM-GEC-0032,(B-10004) SCREW BARREL ASSY - 35-420 [2000301000],Rev 1.0,(B-10004) SCREW BARREL ASSY - 35-420 [2000301000],4020102100,A-10369,BARREL CHECKNUT M80 X 3P - 420,MC,1.0,NOS,5,0,2.5
BOM-GEC-0032,(B-10004) SCREW BARREL ASSY - 35-420 [2000301000],Rev 1.0,(B-10004) SCREW BARREL ASSY - 35-420 [2000301000],4110006100,A-10067,SPLIT COLLAR - 35,MC,1.0,NOS,15,0,2.5
